time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z
6.664,0,0,0,7.83267,-2.06676,4.74008,6.35935,-40.62348,-11.51738,-2.44833,-74.08038,12.06561,-7.93012,-1.1079,-4.89656,0.84065,-41.52932,1.60571,4.42993,-82.7706,-4.66889
6.672,0,0,0,7.82822,-2.04928,4.75502,6.61997,-40.03999,-12.80467,-2.08982,-74.02305,10.05113,-7.92405,-1.12587,-4.90228,0.60284,-41.56698,1.7989,4.19656,-82.85874,-4.13176
6.68,0,0,0,7.82466,-2.02581,4.77089,6.89392,-39.79603,-13.27465,-1.7096,-74.40072,8.67054,-7.91789,-1.14992,-4.90666,0.34304,-41.62285,1.93408,3.93618,-82.9577,-3.68879
6.688,0,0,0,7.82105,-1.99844,4.78833,7.15472,-39.55779,-13.70351,-1.33115,-74.82963,7.20066,-7.91129,-1.17792,-4.91067,0.0895,-41.68334,2.04602,3.68578,-83.05731,-3.27925
6.696,0,0,0,7.81728,-1.97047,4.80602,7.38016,-39.29544,-14.16112,-0.97787,-75.24243,5.61398,-7.90431,-1.20647,-4.91498,-0.15491,-41.74047,2.1588,3.44172,-83.14938,-2.88736
6.704,0,0,0,7.81445,-1.94271,4.8219,7.62749,-39.08839,-14.49804,-0.57241,-75.71881,4.05111,-7.89788,-1.23473,-4.91829,-0.40423,-41.79589,2.2744,3.19494,-83.23567,-2.50961
6.712,0,0,0,7.81179,-1.91606,4.83687,7.83903,-38.87753,-14.83407,-0.16988,-76.20378,2.36202,-7.89195,-1.26182,-4.92093,-0.64607,-41.84292,2.41177,2.94458,-83.31093,-2.12787
6.72,0,0,0,7.80975,-1.89311,4.84918,8.02427,-38.71372,-15.08304,0.25242,-76.72556,0.65848,-7.88701,-1.2851,-4.92282,-0.88129,-41.8789,2.57118,2.68953,-83.37413,-1.72905
6.728,0,0,0,7.80834,-1.87465,4.85862,8.1695,-38.57208,-15.29739,0.65878,-77.23903,-1.10045,-7.88335,-1.30379,-4.92377,-1.11868,-41.90787,2.73421,2.43241,-83.42949,-1.32066
6.736,0,0,0,7.80833,-1.85754,4.8652,8.28636,-38.46887,-15.44438,0.77564,-77.13582,-1.24744,-7.88098,-1.3211,-4.92295,-1.36236,-41.93627,2.88808,2.16084,-83.48471,-0.90811
6.744,0,0,0,7.80914,-1.84202,4.86979,8.36123,-38.39785,-15.53763,0.8505,-77.0648,-1.3407,-7.87973,-1.3368,-4.92072,-1.61864,-41.96471,3.03345,1.86814,-83.53934,-0.50055
6.752,0,0,0,7.81193,-1.82644,4.8712,8.41848,-38.37231,-15.55252,1.17923,-77.63784,-2.94665,-7.88011,-1.35252,-4.9158,-1.8736,-41.99289,3.16997,1.58199,-83.59202,-0.09615
6.76,0,0,0,7.81572,-1.81181,4.87056,8.44297,-38.37321,-15.52472,1.4497,-78.16517,-4.53422,-7.88163,-1.36726,-4.90928,-2.13581,-42.02107,3.29744,1.28131,-83.64344,0.29762
6.768,0,0,0,7.82035,-1.7988,4.86797,8.43637,-38.41393,-15.43103,2.05204,-79.3545,-9.41375,-7.88426,-1.38038,-4.90139,-2.40809,-42.04708,3.42496,0.9719,-83.69118,0.697
6.776,0,0,0,7.82597,-1.78787,4.86296,8.3965,-38.49405,-15.27227,2.14691,-79.66421,-10.90676,-7.88838,-1.3914,-4.89164,-2.69137,-42.07292,3.54057,0.64456,-83.73725,1.08061
6.784,0,0,0,7.83331,-1.77718,4.85504,8.3369,-38.59414,-15.07871,2.19592,-79.92248,-12.36692,-7.89386,-1.40214,-4.87972,-2.98312,-42.09767,3.65581,0.30825,-83.78023,1.45837
6.792,0,0,0,7.84213,-1.7685,4.84396,8.24644,-38.71118,-14.85813,2.25022,-80.13674,-13.8262,-7.90103,-1.41087,-4.86557,-3.30051,-42.12239,3.76601,-0.06239,-83.82204,1.82935
6.8,0,0,0,7.85276,-1.76144,4.8293,8.10554,-38.84507,-14.60874,2.26526,-80.30018,-15.28862,-7.91027,-1.41797,-4.84845,-3.62184,-42.14305,3.87936,-0.4319,-83.85795,2.20963
6.808,0,0,0,7.865,-1.75527,4.8116,7.92431,-38.99569,-14.32593,2.25926,-80.40946,-16.75559,-7.92151,-1.42417,-4.82825,-3.92964,-42.15509,4.01225,-0.79318,-83.88394,2.61153
6.816,0,0,0,7.8796,-1.75049,4.78939,7.72172,-39.16832,-13.99832,2.32641,-80.42975,-18.63323,-7.93511,-1.42899,-4.80443,-4.21809,-42.15985,4.15536,-1.13003,-83.90077,3.0345
6.824,0,0,0,7.8959,-1.74894,4.76303,7.50851,-39.35841,-13.63465,2.3489,-80.41664,-20.01407,-7.95154,-1.43055,-4.77674,-4.48175,-42.15751,4.29916,-1.44593,-83.909,3.46617
6.832,0,0,0,7.91514,-1.74943,4.73081,7.34259,-39.51082,-13.34809,2.42589,-80.29866,-21.42736,-7.97145,-1.43005,-4.74358,-4.73222,-42.14541,4.46854,-1.74537,-83.90533,3.9347
6.84,0,0,0,7.93645,-1.75298,4.69365,7.06786,-39.71161,-12.95527,2.36772,-80.16918,-22.66045,-7.99482,-1.42647,-4.70517,-4.97546,-42.12995,4.63331,-2.0436,-83.89639,4.37755
6.848,0,0,0,7.96097,-1.75874,4.64977,6.74978,-39.94192,-12.48716,2.22949,-80.02601,-23.70898,-8.02201,-1.42067,-4.66043,-5.20589,-42.11068,4.79947,-2.32708,-83.88158,4.82511
6.856,0,0,0,7.98711,-1.76736,4.60142,6.43686,-40.19078,-11.9616,2.04598,-79.88028,-24.55369,-8.05139,-1.41198,-4.61217,-5.43225,-42.09127,4.94986,-2.59781,-83.86405,5.26348
6.864,0,0,0,8.01323,-1.77942,4.55109,6.14971,-40.45634,-11.37752,1.8535,-79.75744,-25.16384,-8.08152,-1.39982,-4.5629,-5.61975,-42.05967,5.12285,-2.81573,-83.83109,5.74175
6.872,0,0,0,8.03897,-1.79357,4.49986,5.91926,-40.71535,-10.78735,1.70097,-79.65699,-25.58099,-8.11145,-1.38556,-4.51389,-5.80658,-42.0302,5.27377,-3.01947,-83.79659,6.22102
6.88,0,0,0,8.06287,-1.80993,4.45027,5.83325,-40.99313,-10.13748,1.66194,-79.62098,-25.74474,-8.14005,-1.36908,-4.46719,-5.97884,-42.00097,5.40579,-3.18498,-83.7573,6.70989
6.888,0,0,0,8.08427,-1.82716,4.40416,5.89455,-41.23203,-9.58005,1.67341,-79.58532,-25.83749,-8.16633,-1.35172,-4.4243,-6.12348,-41.96544,5.54815,-3.32185,-83.70749,7.23589
6.896,0,0,0,8.10112,-1.84598,4.36517,5.94854,-41.41107,-9.16508,1.5999,-79.54174,-25.90538,-8.18854,-1.33272,-4.38889,-6.23712,-41.92611,5.6841,-3.42248,-83.64915,7.77287
6.904,0,0,0,8.11358,-1.86651,4.33319,5.79872,-41.4933,-8.98803,1.28769,-79.47068,-26.03112,-8.20656,-1.31201,-4.36138,-6.33364,-41.88559,5.80592,-3.49329,-83.58426,8.30594
6.912,0,0,0,8.12233,-1.88869,4.3071,5.52561,-41.47201,-9.0912,0.86609,-79.39598,-26.21306,-8.22095,-1.2896,-4.34091,-6.41117,-41.84293,5.91818,-3.53792,-83.51164,8.84392
6.92,0,0,0,8.12895,-1.91343,4.28364,5.1915,-41.36404,-9.43195,0.43926,-79.34569,-26.39978,-8.23375,-1.26458,-4.32397,-6.4735,-41.80144,6.00858,-3.57169,-83.43508,9.37248
6.928,0,0,0,8.13479,-1.94125,4.25997,4.8669,-41.28343,-9.69034,0.04229,-79.42294,-26.27942,-8.24617,-1.23643,-4.30842,-6.52155,-41.7621,6.07389,-3.63135,-83.35441,9.92399
6.936,0,0,0,8.14149,-1.97249,4.23273,4.63846,-41.18806,-10.01385,-0.2739,-79.56695,-26.01467,-8.26024,-1.20477,-4.2904,-6.55047,-41.72539,6.11405,-3.67887,-83.26598,10.49928
6.944,0,0,0,8.14925,-2.00649,4.20169,4.43359,-41.14469,-10.20292,-0.56245,-79.79583,-25.50736,-8.2761,-1.17025,-4.26935,-6.52524,-41.69008,6.13137,-3.66946,-83.16461,11.11179
6.952,0,0,0,8.15723,-2.04419,4.1679,4.17747,-41.10718,-10.36968,-0.9098,-79.96572,-25.10841,-8.29265,-1.13193,-4.2475,-6.44018,-41.65491,6.12331,-3.58012,-83.04336,11.77248
6.96,0,0,0,8.16564,-2.08144,4.13285,3.91964,-41.1543,-10.30253,-1.25115,-80.15161,-24.64023,-8.30869,-1.09397,-4.22606,-6.26297,-41.61546,6.1142,-3.30677,-82.88154,12.55384
6.968,0,0,0,8.17379,-2.11707,4.0985,3.71615,-41.23719,-10.14378,-1.57037,-80.38388,-24.02491,-8.32329,-1.05757,-4.20653,-6.00057,-41.57869,6.07649,-2.96282,-82.69284,13.39056
6.976,0,0,0,8.18258,-2.14232,4.06772,3.59616,-41.34181,-9.91304,-1.98218,-80.63405,-23.25842,-8.33473,-1.03167,-4.1903,-5.65866,-41.55831,5.98453,-2.52556,-82.4856,14.24512
6.984,0,0,0,8.19329,-2.15496,4.03941,3.47747,-41.39364,-9.78753,-2.50321,-80.83258,-22.51145,-8.34329,-1.01854,-4.17644,-5.25986,-41.56336,5.80893,-2.02355,-82.26801,15.06928
6.992,0,0,0,8.20801,-2.15258,4.01069,3.35488,-41.43315,-9.64877,-2.97146,-80.99349,-21.81654,-8.34997,-1.02061,-4.16255,-4.78735,-41.5869,5.57299,-1.43811,-82.03123,15.87519
7,0,0,0,8.22578,-2.13512,3.98351,3.33982,-41.42023,-9.65117,-3.21978,-81.10272,-21.28599,-8.35549,-1.03802,-4.14715,-4.25115,-41.62611,5.27933,-0.78558,-81.77698,16.63689
7.008,0,0,0,8.24512,-2.1129,3.9553,3.33598,-41.37827,-9.72782,-3.39621,-81.21066,-20.73489,-8.3616,-1.0602,-4.12919,-3.65075,-41.67044,4.91035,-0.01211,-81.49318,17.32031
7.016,0,0,0,8.26584,-2.08626,3.92607,3.20832,-41.25674,-9.97329,-3.69428,-81.23203,-20.338,-8.3699,-1.08697,-4.10535,-2.98267,-41.70603,4.50666,0.87733,-81.1655,17.96575
7.024,0,0,0,8.28532,-2.05788,3.89989,3.19741,-41.17247,-10.145,-3.88122,-81.25982,-19.94266,-8.37932,-1.11571,-4.07832,-2.28065,-41.73616,4.03848,1.83062,-80.79919,18.53929
7.032,0,0,0,8.30374,-2.03222,3.87408,3.29129,-41.10885,-10.303,-3.88439,-81.30869,-19.55391,-8.39032,-1.14182,-4.04838,-1.57783,-41.76323,3.47411,2.71648,-80.45099,18.89854
7.04,0,0,0,8.32268,-2.00724,3.84638,3.33801,-41.08755,-10.33033,-3.82174,-81.40085,-19.08662,-8.4027,-1.16727,-4.01531,-0.93533,-41.80308,2.77194,3.47511,-80.14552,19.00468
7.048,0,0,0,8.34199,-1.98462,3.81615,3.32887,-41.09219,-10.27513,-3.79613,-81.48914,-18.66661,-8.41609,-1.19026,-3.98036,-0.35811,-41.84372,1.97466,4.15979,-79.84746,18.95703
7.056,0,0,0,8.36353,-1.96092,3.78111,3.29715,-41.12901,-10.12176,-3.84807,-81.57678,-18.24707,-8.43105,-1.21433,-3.94124,0.19482,-41.86544,1.17534,4.81143,-79.54647,18.8367
7.064,0,0,0,8.38575,-1.93896,3.74301,3.2417,-41.17312,-9.94335,-3.97393,-81.64743,-17.87191,-8.4471,-1.23658,-3.89974,0.73714,-41.85493,0.44719,5.44518,-79.24738,18.68825
7.072,0,0,0,8.40761,-1.92203,3.7025,3.19249,-41.25646,-9.66545,-4.08382,-81.75804,-17.39679,-8.46306,-1.25362,-3.85949,0.72118,-41.87197,0.48744,5.54693,-79.01265,19.20586
7.08,0,0,0,8.42877,-1.90824,3.6613,3.11463,-41.31924,-9.43944,-4.24191,-81.84859,-16.94615,-8.47893,-1.26741,-3.81994,0.70532,-41.88577,0.52699,5.66831,-78.81395,19.62607
7.088,0,0,0,8.44785,-1.89562,3.6237,3.01371,-41.37827,-9.20935,-4.4332,-81.93728,-16.4624,-8.49349,-1.28005,-3.78321,1.21561,-41.84819,-0.1699,6.32614,-78.60242,19.22357
7.096,0,0,0,8.46446,-1.88831,3.58858,2.89694,-41.38975,-9.12895,-4.65502,-81.977,-16.11035,-8.50689,-1.28728,-3.7505,1.68138,-41.79212,-0.8087,6.94448,-78.42398,18.77454
7.104,0,0,0,8.47847,-1.88374,3.55777,2.80219,-41.62482,-8.33859,-4.86088,-82.23692,-15.04914,-8.51876,-1.29177,-3.72193,2.93097,-41.53698,-2.19779,8.3282,-78.09705,17.48287
7.112,0,0,0,8.489,-1.88411,3.53235,2.67328,-41.6195,-8.31556,-5.08329,-82.25319,-14.78358,-8.52919,-1.29132,-3.69811,3.30113,-41.43558,-2.44174,8.78943,-77.96759,17.26582
7.12,0,0,0,8.49699,-1.88953,3.51021,2.56344,-41.63766,-8.23612,-5.25975,-82.28986,-14.50454,-8.53916,-1.28582,-3.67695,3.64691,-41.32963,-2.63292,9.1352,-77.86163,17.07464
7.128,0,0,0,8.50237,-1.89906,3.49198,2.4822,-41.68066,-8.09589,-5.38825,-82.34426,-14.22978,-8.54864,-1.27626,-3.65822,3.96457,-41.22358,-2.80478,9.45287,-77.75559,16.90278
7.136,0,0,0,8.50727,-1.91073,3.47362,2.42683,-41.71976,-7.98792,-5.46543,-82.39016,-14.04825,-8.55883,-1.26457,-3.63839,4.26004,-41.11801,-2.94798,9.79118,-77.6598,16.72945
7.144,0,0,0,8.51078,-1.92578,3.45666,2.38014,-41.78049,-7.81785,-5.53633,-82.44839,-13.86335,-8.56916,-1.24953,-3.61924,4.53274,-41.01303,-3.07062,10.06871,-77.61037,16.50193
7.152,0,0,0,8.51397,-1.94158,3.43993,2.32328,-41.83232,-7.67318,-5.62919,-82.49121,-13.73203,-8.57933,-1.23369,-3.60052,4.85597,-40.88727,-3.17254,10.3168,-77.92653,15.5723
7.16,0,0,0,8.51606,-1.95988,3.42433,2.25691,-41.89292,-7.49686,-5.72214,-82.54496,-13.56671,-8.58922,-1.21531,-3.58316,5.08625,-40.78735,-3.22044,10.47526,-78.07916,15.03817
7.168,0,0,0,8.5173,-1.98049,3.40937,2.19351,-41.95503,-7.3211,-5.77843,-82.60993,-13.38111,-8.59853,-1.19451,-3.56778,5.29946,-40.68919,-3.23061,10.61127,-78.26261,14.46457
7.176,0,0,0,8.51746,-2.00262,3.39604,2.11966,-42.02341,-7.11593,-5.8281,-82.68809,-13.14203,-8.6069,-1.17214,-3.55497,5.48336,-40.59849,-3.20286,10.6889,-78.48348,13.84785
7.184,0,0,0,8.51712,-2.0263,3.38281,2.03668,-42.08399,-6.93622,-5.8886,-82.76094,-12.90888,-8.61516,-1.14816,-3.5428,5.62815,-40.51911,-3.15199,10.71095,-78.74079,13.16871
7.192,0,0,0,8.51555,-2.05199,3.37126,1.93774,-42.14865,-6.73254,-5.98887,-82.83588,-12.633,-8.62279,-1.12212,-3.53255,5.74466,-40.44723,-3.07523,10.65266,-79.03551,12.41519
7.2,0,0,0,8.51411,-2.07782,3.35904,1.85261,-42.20282,-6.57601,-6.08174,-82.90007,-12.39641,-8.63049,-1.09587,-3.52197,5.83844,-40.38233,-2.9552,10.53263,-79.35251,11.61827
7.208,0,0,0,8.51266,-2.10334,3.34683,1.77759,-42.26516,-6.38784,-6.16864,-82.97097,-12.13167,-8.63819,-1.06994,-3.51107,5.90034,-40.32854,-2.8109,10.36406,-79.68989,10.74847
7.216,0,0,0,8.51148,-2.12686,3.33493,1.71749,-42.32183,-6.22033,-6.22638,-83.03994,-11.87955,-8.64571,-1.04603,-3.49973,5.93154,-40.28691,-2.63154,10.14037,-80.0413,9.8172
7.224,0,0,0,8.51077,-2.14822,3.32303,1.66512,-42.37834,-6.04562,-6.25782,-83.11378,-11.60872,-8.6534,-1.02433,-3.48714,5.92817,-40.25887,-2.4263,9.89292,-80.38756,8.84607
7.232,0,0,0,8.51064,-2.1668,3.31127,1.61948,-42.42935,-5.88306,-6.26535,-83.1855,-11.34776,-8.66091,-1.00548,-3.47395,5.88188,-40.2481,-2.20081,9.61409,-80.72817,7.82573
7.24,0,0,0,8.51082,-2.18194,3.30087,1.57268,-42.4798,-5.70143,-6.27394,-83.25641,-11.06756,-8.66783,-0.99015,-3.46105,5.79595,-40.25339,-1.94645,9.33334,-81.04102,6.82581
7.248,0,0,0,8.51222,-2.19133,3.29103,1.52467,-42.52451,-5.51268,-6.2878,-83.31953,-10.78799,-8.67415,-0.98066,-3.44789,5.66541,-40.27978,-1.70051,9.02748,-81.33225,5.81532
7.256,0,0,0,8.51431,-2.19477,3.28332,1.4817,-42.56137,-5.32927,-6.31234,-83.37113,-10.51702,-8.67931,-0.97729,-3.43585,5.50429,-40.32229,-1.46253,8.69308,-81.59782,4.80314
7.264,0,0,0,8.51817,-2.19023,3.2763,1.45368,-42.58766,-5.16392,-6.33214,-83.40982,-10.26583,-8.68388,-0.98206,-3.42293,5.33138,-40.37506,-1.21819,8.34684,-81.82987,3.8318
7.272,0,0,0,8.52282,-2.17971,3.27122,1.43172,-42.60879,-4.9933,-6.35952,-83.44087,-10.00682,-8.68785,-0.99298,-3.40968,5.15467,-40.43339,-0.97341,7.99653,-82.02332,2.93796
7.28,0,0,0,8.5278,-2.1632,3.26921,1.40717,-42.61689,-4.84817,-6.38407,-83.44896,-9.8617,-8.69058,-1.01004,-3.3977,4.98753,-40.49423,-0.75114,7.64797,-82.1822,2.10064
7.288,0,0,0,8.53249,-2.14036,3.27201,1.37644,-42.61482,-4.70958,-6.4148,-83.44689,-9.72311,-8.69079,-1.0335,-3.39007,4.83626,-40.55652,-0.5534,7.28057,-82.31363,1.30846
7.296,0,0,0,8.53555,-2.11178,3.28259,1.34982,-42.59854,-4.60949,-6.44093,-83.44287,-9.52294,-8.68764,-1.06279,-3.38909,4.71834,-40.61366,-0.37149,6.93567,-82.41386,0.58942
7.304,0,0,0,8.53608,-2.07822,3.30255,1.32084,-42.57888,-4.49061,-6.46569,-83.4376,-9.28977,-8.68011,-1.09709,-3.39745,4.61891,-40.67065,-0.20892,6.60625,-82.49306,-0.02727
7.312,0,0,0,8.53568,-2.03892,3.32799,1.29889,-42.54533,-4.41513,-6.54699,-83.4406,-8.78734,-8.66882,-1.13716,-3.41308,4.55253,-40.72208,-0.04758,6.34795,-82.55127,-0.48664
7.32,0,0,0,8.53381,-1.99497,3.3593,1.28757,-42.50944,-4.33266,-6.58182,-83.41814,-8.53355,-8.65398,-1.18186,-3.43547,4.50733,-40.77153,0.10493,6.15909,-82.59927,-0.7947
7.328,0,0,0,8.53132,-1.94534,3.39454,1.2871,-42.46535,-4.27014,-6.61913,-83.38614,-8.2798,-8.63583,-1.23219,-3.46333,4.458,-40.83037,0.22899,5.98897,-82.65354,-1.026
7.336,0,0,0,8.52741,-1.89433,3.433,1.28135,-42.42005,-4.19961,-6.68117,-83.34963,-8.00295,-8.61475,-1.28382,-3.4969,4.39954,-40.89293,0.35589,5.85915,-82.71045,-1.14771
7.344,0,0,0,8.52172,-1.84318,3.47472,1.27566,-42.36891,-4.15789,-6.73118,-83.31071,-7.72942,-8.59051,-1.33547,-3.537,4.33544,-40.95658,0.48595,5.76713,-82.76673,-1.23417
7.352,0,0,0,8.51417,-1.79274,3.5193,1.26811,-42.31847,-4.11331,-6.78374,-83.27192,-7.44186,-8.56338,-1.38624,-3.58295,4.23882,-41.03402,0.57089,5.63929,-82.83329,-1.41805
7.36,0,0,0,8.5058,-1.74279,3.56436,1.25975,-42.26852,-4.06826,-6.84717,-83.23529,-7.0847,-8.53373,-1.43632,-3.63358,4.10448,-41.13029,0.58086,5.45244,-82.9168,-1.69239
7.368,0,0,0,8.49744,-1.69625,3.60651,1.25139,-42.22198,-4.0261,-6.90079,-83.19762,-6.78934,-8.5032,-1.48274,-3.68613,3.95025,-41.22881,0.5869,5.25464,-83.00669,-1.86344
7.376,0,0,0,8.48935,-1.65101,3.64634,1.25052,-42.17627,-3.99562,-6.94377,-83.15935,-6.51309,-8.47233,-1.52761,-3.73854,3.81146,-41.31281,0.65951,5.01997,-83.08872,-1.87228
7.384,0,0,0,8.48172,-1.61178,3.68147,1.2522,-42.14015,-3.95282,-6.97951,-83.1293,-6.23877,-8.44294,-1.56618,-3.78871,3.66683,-41.3809,0.81979,4.72503,-83.16247,-1.68564
7.392,0,0,0,8.47458,-1.58148,3.71094,1.17032,-42.08267,-3.9961,-7.08239,-83.0793,-6.06152,-8.4159,-1.59551,-3.83635,3.54013,-41.41846,1.0914,4.52598,-83.21055,-1.2636
7.4,0,0,0,8.46639,-1.56758,3.73545,1.11793,-42.06322,-3.95874,-7.14215,-83.06795,-5.82412,-8.39278,-1.60821,-3.88143,3.38572,-41.46358,1.20909,4.40548,-83.26045,-1.04457
7.408,0,0,0,8.46639,-1.56758,3.73544,1.06186,-42.05505,-3.94797,-7.18841,-83.0699,-5.62475,-8.39278,-1.60821,-3.88144,3.21398,-41.528,1.0976,4.33841,-83.3237,-1.12759
7.416,0,0,0,8.46639,-1.56758,3.73545,1.00129,-42.04969,-3.91751,-7.22841,-83.0753,-5.42348,-8.39277,-1.60821,-3.88143,3.15535,-41.56103,0.96729,4.35447,-83.35503,-1.25085
7.424,0,0,0,8.46639,-1.56758,3.73544,0.95657,-42.04406,-3.90353,-7.24058,-83.08127,-5.26418,-8.39278,-1.60821,-3.88144,3.16654,-41.56427,0.91356,4.40739,-83.35823,-1.28238
7.432,0,0,0,8.46639,-1.56758,3.73545,0.91016,-42.04,-3.87925,-7.24408,-83.08911,-5.13453,-8.39278,-1.60821,-3.88143,3.12321,-41.58397,0.85329,4.38898,-83.37814,-1.32439
7.44,0,0,0,8.45923,-1.57153,3.74997,0.83431,-42.03515,-3.84304,-7.2594,-83.09794,-5.04103,-8.37571,-1.60281,-3.92034,3.08045,-41.59549,0.81658,4.37963,-83.38819,-1.36967
7.448,0,0,0,8.45147,-1.58489,3.76181,0.74079,-42.03711,-3.80523,-7.28138,-83.11401,-5.00117,-8.3633,-1.58815,-3.95268,2.92624,-41.63026,0.76673,4.24813,-83.41985,-1.4647
7.456,0,0,0,8.43949,-1.64502,3.76291,0.72881,-42.09724,-3.80414,-7.21271,-83.18873,-5.03641,-8.3703,-1.52802,-3.96155,2.74948,-41.61443,0.78469,4.0886,-83.40086,-1.49526
7.464,0,0,0,8.44227,-1.65387,3.75277,0.73159,-42.10609,-3.81428,-7.13975,-83.20934,-5.10348,-8.37788,-1.51943,-3.94882,2.51963,-41.66303,0.82953,3.81825,-83.44767,-1.50589
7.472,0,0,0,8.44564,-1.65149,3.74622,0.64531,-42.08695,-3.81854,-7.17383,-83.19821,-5.16847,-8.38419,-1.52235,-3.93426,2.24259,-41.7325,0.89404,3.45086,-83.51708,-1.49049
7.48,0,0,0,8.44729,-1.64183,3.74677,0.57752,-42.07176,-3.77548,-7.22155,-83.18471,-5.18862,-8.38777,-1.53275,-3.92259,1.93463,-41.81087,0.99862,3.05248,-83.59343,-1.46413
7.488,0,0,0,8.44721,-1.62685,3.75349,0.57344,-42.11535,-3.44248,-7.21852,-83.22709,-4.92789,-8.38771,-1.54842,-3.91653,1.62734,-41.88626,1.14844,2.69066,-83.66392,-1.41929
7.496,0,0,0,8.44497,-1.60682,3.76714,0.59401,-42.13279,-3.24034,-7.20103,-83.24088,-4.8086,-8.38361,-1.56904,-3.9171,1.3466,-41.95187,1.34095,2.39778,-83.72166,-1.35663
7.504,0,0,0,8.43939,-1.58228,3.78995,0.62118,-42.14514,-3.03845,-7.17058,-83.25058,-4.69018,-8.37488,-1.59418,-3.92565,1.10647,-42.00611,1.55858,2.16678,-83.76472,-1.3034
7.512,0,0,0,8.42933,-1.55785,3.82231,0.64231,-42.16232,-2.79102,-7.14474,-83.26542,-4.52131,-8.36227,-1.61919,-3.94225,0.8907,-42.05285,1.76723,1.94463,-83.79946,-1.26708
7.52,0,0,0,8.41679,-1.53489,3.85905,0.65443,-42.17602,-2.55513,-7.11907,-83.27869,-4.35509,-8.34756,-1.64262,-3.96367,0.69412,-42.09428,1.95311,1.72186,-83.82793,-1.26304
7.528,0,0,0,8.40179,-1.51855,3.898,0.66268,-42.19877,-2.29255,-7.08302,-83.30413,-4.15007,-8.33184,-1.65936,-3.98968,0.51354,-42.12811,2.10425,1.50732,-83.84921,-1.28094
7.536,0,0,0,8.4018,-1.51855,3.898,0.66688,-42.2302,-2.08777,-7.05409,-83.33774,-3.99921,-8.33184,-1.65936,-3.98968,0.32026,-42.14291,2.2809,1.28393,-83.85263,-1.25011
7.544,0,0,0,8.40179,-1.51855,3.898,0.67581,-42.25963,-1.896,-7.01958,-83.36965,-3.8566,-8.33185,-1.65936,-3.98968,0.12605,-42.15784,2.44724,1.06689,-83.85785,-1.20258
7.552,0,0,0,8.38658,-1.50943,3.93415,0.65977,-42.27501,-1.68372,-7.00669,-83.38778,-3.69944,-8.31695,-1.66873,-4.01674,-0.05678,-42.18617,2.55619,0.87836,-83.87667,-1.20213
7.56,0,0,0,8.37131,-1.50859,3.96687,0.63191,-42.2947,-1.48216,-7.00925,-83.40954,-3.55088,-8.30361,-1.66977,-4.04382,-0.23607,-42.20753,2.64209,0.70789,-83.8899,-1.20313
7.568,0,0,0,8.34178,-1.54308,4.0155,0.5809,-42.34007,-1.32029,-7.03021,-83.4584,-3.43006,-8.28108,-1.63512,-4.10375,-0.39953,-42.1936,2.67771,0.56168,-83.87002,-1.22727
7.576,0,0,0,8.33552,-1.55966,4.0221,0.55105,-42.36557,-1.21017,-7.0201,-83.48983,-3.34772,-8.27685,-1.61834,-4.11889,-0.57566,-42.19635,2.7523,0.41135,-83.86916,-1.18465
7.584,0,0,0,8.32919,-1.5751,4.02919,0.52671,-42.3858,-1.13848,-6.99561,-83.51798,-3.29622,-8.27241,-1.60266,-4.13392,-0.72079,-42.19441,2.82167,0.30213,-83.86625,-1.11631
7.592,0,0,0,8.32272,-1.58759,4.03765,0.51651,-42.40279,-1.08871,-6.95919,-83.54281,-3.25879,-8.2674,-1.58998,-4.1488,-0.83077,-42.18878,2.88902,0.23166,-83.86278,-1.01558
7.6,0,0,0,8.31521,-1.59766,4.04913,0.51906,-42.41614,-1.06636,-6.91286,-83.56373,-3.2435,-8.2612,-1.57977,-4.16503,-0.82456,-42.17857,2.87279,0.30165,-83.85722,-0.96368
7.608,0,0,0,8.30633,-1.60475,4.0645,0.52833,-42.42632,-1.05402,-6.87176,-83.57973,-3.2294,-8.25388,-1.57263,-4.18221,-0.81725,-42.17143,2.85561,0.37355,-83.85606,-0.89544
7.616,0,0,0,8.29655,-1.60948,4.08258,0.55008,-42.43171,-1.07828,-6.81349,-83.59264,-3.23521,-8.24549,-1.56792,-4.20049,-0.89533,-42.16887,2.91531,0.35437,-83.86024,-0.74048
7.624,0,0,0,8.28619,-1.61409,4.10175,0.57574,-42.43883,-1.0931,-6.75822,-83.60705,-3.21154,-8.23712,-1.56338,-4.21856,-0.94986,-42.16284,2.97011,0.3504,-83.86128,-0.58597
7.632,0,0,0,8.2761,-1.61712,4.1209,0.61761,-42.44326,-1.13936,-6.6877,-83.61955,-3.19925,-8.22853,-1.56043,-4.23639,-1.02028,-42.12579,3.21945,0.32637,-83.83066,-0.24282
7.64,0,0,0,8.26528,-1.62088,4.14106,0.66503,-42.44978,-1.18191,-6.61294,-83.63462,-3.16622,-8.21941,-1.55672,-4.25541,-1.02096,-42.11015,3.27442,0.36531,-83.82052,-0.10496
